age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
44,227399,11,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
37,196348,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
65,111916,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,104849,15,1,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
38,114059,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
47,149366,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
50,221791,12,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
46,343579,13,1,0,0,77,0,1,1,0,0,1,1,0,0,1,0,1
54,94055,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,125892,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,468706,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
43,95634,13,0,0,0,45,0,1,1,0,0,1,0,1,1,0,0,1
58,169590,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
52,111722,10,0,0,0,72,1,0,1,0,1,0,0,1,0,1,0,1
17,304873,6,0,34095,0,32,1,0,0,1,0,1,0,1,0,1,0,1
34,114733,12,0,0,0,36,1,0,1,0,1,0,0,1,0,1,0,1
38,498411,10,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
46,168796,13,1,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
43,188436,15,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
55,133201,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
71,181301,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,210525,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,176101,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
66,97847,13,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
36,160728,9,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
53,88506,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,89559,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
43,168071,9,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
44,127592,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,181721,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
59,152731,6,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,51048,13,1,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
42,77373,10,1,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
53,201127,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,166585,13,0,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
40,32627,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
56,286487,9,1,2885,0,45,0,1,1,0,0,1,1,0,0,1,0,1
70,379819,10,1,10566,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,328581,14,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
64,210464,14,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
41,110562,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,60751,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,21101,9,1,0,0,50,1,0,1,0,0,1,1,0,1,0,0,1
39,223792,9,1,0,0,72,0,1,1,0,0,1,1,0,0,1,0,1
32,195447,13,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
54,146834,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,189792,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
41,173682,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,178463,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,305597,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,52750,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,84154,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
50,302372,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,76893,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,180342,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,290560,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
59,186308,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
37,193855,9,1,0,1902,50,0,1,1,0,0,1,1,0,0,1,0,1
35,210844,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
56,265518,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
48,196571,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,164200,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,209093,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
33,188861,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
58,110517,16,1,4064,0,40,1,0,1,0,1,0,1,0,1,0,1,0
51,268639,10,0,0,2057,60,1,0,1,0,1,0,0,1,0,1,1,0
48,443377,14,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
52,392502,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
36,143385,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,187983,13,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
51,194097,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,118793,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
53,47396,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,207449,13,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
29,95471,13,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
49,387074,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,421837,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,104892,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
22,32950,10,1,0,1902,37,1,0,1,0,0,1,1,0,0,1,0,1
45,199058,13,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
33,323811,10,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
29,289991,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
45,249935,13,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
45,193451,10,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
38,497788,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
44,220230,9,1,0,0,48,1,0,1,0,0,1,1,0,1,0,0,1
43,220647,13,1,0,2377,50,1,0,1,0,0,1,1,0,0,1,0,1
35,214738,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
49,31339,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,356555,10,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
61,32423,9,0,22040,0,40,1,0,1,0,0,1,0,1,0,1,0,1
37,48779,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
64,195366,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,110622,15,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
33,159442,13,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
35,217926,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
45,192053,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
38,339442,10,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
61,195789,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,123598,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
58,182123,9,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
52,262579,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,34173,13,0,0,0,20,0,1,1,0,1,0,0,1,0,1,0,1
49,296892,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
31,356689,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,219420,16,1,0,0,64,1,0,0,1,0,1,0,1,0,1,0,1
63,83043,13,1,0,2179,45,1,0,1,0,0,1,1,0,0,1,0,1
45,338105,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
44,219591,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
41,106982,13,0,0,0,52,1,0,1,0,1,0,0,1,0,1,0,1
41,253060,15,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
31,286911,10,1,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
43,171754,12,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
57,73051,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,200574,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,358682,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
32,154087,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,197189,14,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,43953,13,0,0,0,35,0,1,1,0,1,0,0,1,0,1,0,1
62,197060,11,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
62,190873,13,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
47,194590,13,1,0,0,44,1,0,1,0,0,1,1,0,0,1,0,1
49,199378,10,1,0,0,22,0,1,1,0,1,0,1,0,0,1,0,1
28,92262,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,357173,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,204074,14,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
45,188432,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,162442,13,0,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
54,128378,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
26,263300,12,1,0,0,75,1,0,1,0,0,1,1,0,0,1,0,1
32,136921,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,188644,3,1,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
39,342448,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
33,206609,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
37,237943,11,1,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
57,36990,9,1,0,0,52,0,1,1,0,0,1,1,0,1,0,0,1
41,154668,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,175625,15,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
58,21383,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,96609,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,219599,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
54,386773,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
31,141817,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,255934,10,1,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
38,140583,14,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
39,179668,10,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
53,68985,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,209460,10,1,0,1485,47,0,1,1,0,0,1,1,0,0,1,0,1
56,170287,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
62,173601,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
60,239576,14,1,0,0,10,0,1,1,0,0,1,1,0,0,1,0,1
50,92486,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
59,171242,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
38,259972,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,140516,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
45,127948,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
31,167319,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,394860,13,1,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
45,178341,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
31,162572,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,146015,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,120066,10,1,0,0,60,1,0,1,0,0,1,1,0,1,0,0,1
36,124818,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
41,195096,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
42,342865,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,52636,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
48,155659,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,190729,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
44,202692,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,208358,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,241013,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
28,294936,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
31,214288,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,245378,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
44,192976,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
38,227154,13,1,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
64,106538,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
43,190020,15,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
38,320451,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
31,178615,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,242619,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,125280,13,1,3137,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,549174,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,197176,9,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
36,257250,11,1,0,0,99,1,0,1,0,0,1,1,0,0,1,0,1
32,31740,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
32,121058,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
52,63004,14,1,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
64,102470,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,208881,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,224198,9,0,0,0,45,0,1,1,0,1,0,0,1,0,1,0,1
41,173316,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,292185,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,401832,10,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
36,269722,14,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,187505,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,48195,13,1,0,0,72,1,0,1,0,1,0,1,0,0,1,0,1
48,186203,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,191161,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,110556,14,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
42,147251,10,0,0,0,36,0,1,1,0,1,0,0,1,0,1,0,1
35,334291,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
51,33304,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,207076,14,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
52,206359,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,148526,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
45,168191,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
37,206951,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,32185,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
59,169133,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
56,179594,9,1,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
46,256014,11,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
48,250733,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
40,225165,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
56,105363,13,1,4508,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,45880,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,203836,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
31,158291,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,67725,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
45,337825,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
30,195602,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,202466,10,0,0,0,60,0,1,1,0,1,0,0,1,0,1,0,1
48,320421,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,280570,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
46,37353,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,35429,10,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
41,167375,13,1,0,0,52,0,1,0,1,1,0,0,1,0,1,0,1
30,75755,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
41,343079,13,0,0,1740,20,1,0,1,0,1,0,0,1,0,1,0,1
59,151616,14,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
64,202738,9,0,0,0,35,1,0,1,0,1,0,0,1,0,1,0,1
35,226789,14,1,0,0,75,1,0,1,0,1,0,1,0,0,1,0,1
73,105886,13,1,1173,0,75,0,1,1,0,1,0,1,0,0,1,0,1
36,294672,13,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
36,369843,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
54,239256,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,201988,14,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
34,113838,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
35,245372,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,182189,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
54,106728,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,89737,10,1,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
54,196328,13,1,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
37,504871,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
62,113234,14,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
35,222450,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
28,204734,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
35,277347,9,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
61,31577,14,1,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
67,227113,14,1,0,2457,40,0,1,1,0,1,0,1,0,0,1,0,1
53,98791,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,82488,13,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
32,170017,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
29,162257,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,111502,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
38,617898,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
47,182313,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
34,213226,13,1,0,1485,35,1,0,1,0,1,0,1,0,0,1,0,1
48,182715,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
70,118902,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
48,443377,14,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
29,194940,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,224886,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,82601,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,59840,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
33,48214,14,0,0,0,8,1,0,1,0,1,0,0,1,0,1,0,1
59,284834,13,0,2885,0,30,0,1,1,0,1,0,0,1,0,1,0,1
34,191342,13,1,0,0,38,1,0,1,0,1,0,1,0,1,0,0,1
62,138157,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,388849,12,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
42,37869,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,138852,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,170108,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
63,188976,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,221936,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,286026,13,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
38,103408,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
43,152420,10,1,0,0,50,0,1,1,0,1,0,1,0,1,0,0,1
43,153160,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
44,387844,8,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,222182,9,1,0,0,45,1,0,1,0,1,0,1,0,1,0,0,1
41,242804,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,141122,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
44,190020,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
39,187921,9,1,0,0,99,0,1,1,0,0,1,1,0,0,1,0,1
37,212465,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,317809,13,1,4064,0,50,0,1,1,0,1,0,1,0,0,1,0,1
45,166863,6,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,232475,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
25,267594,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
54,113649,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,339547,10,1,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
57,368797,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
41,77357,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
44,456236,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
64,232787,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,120301,10,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
39,206253,13,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
55,210318,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,419712,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
33,103860,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
48,38950,9,1,0,0,89,0,1,1,0,0,1,1,0,0,1,0,1
30,262092,13,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
46,35969,13,1,0,0,51,0,1,1,0,1,0,1,0,0,1,0,1
37,31670,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,262425,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
38,177305,13,1,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
43,193494,6,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,188661,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
48,30840,10,1,5013,0,45,1,0,1,0,1,0,1,0,0,1,0,1
37,160920,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
60,113080,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
64,144391,14,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
47,197038,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
41,325159,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
47,182474,9,0,0,0,36,1,0,1,0,1,0,0,1,0,1,0,1
43,145762,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
51,197189,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,168521,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
38,66326,9,1,0,0,99,0,1,1,0,0,1,1,0,0,1,0,1
38,198170,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,156383,13,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
39,290321,11,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
50,44368,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,123104,16,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,264052,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
32,186784,13,0,5013,0,45,1,0,1,0,1,0,0,1,0,1,0,1
47,201127,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
50,138022,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,66686,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,106900,13,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
48,174829,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,159303,13,0,0,0,4,0,1,1,0,1,0,0,1,0,1,0,1
90,153602,9,1,6767,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,189092,13,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
43,299197,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
59,205718,10,0,0,0,24,1,0,1,0,1,0,0,1,0,1,1,0
67,249043,10,1,6767,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,196193,14,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
57,103948,13,1,0,0,80,1,0,0,1,1,0,0,1,0,1,0,1
48,218835,14,1,0,0,50,1,0,1,0,0,1,1,0,0,1,1,0
34,223212,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,1,0
38,165848,13,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
38,177907,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,129513,14,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
72,235014,11,0,0,2465,40,1,0,0,1,0,1,0,1,0,1,0,1
41,397280,13,1,0,0,72,1,0,1,0,1,0,1,0,0,1,0,1
36,161141,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
61,177189,13,1,0,0,42,1,0,1,0,1,0,1,0,0,1,0,1
35,241998,13,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
46,88564,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
54,55139,13,1,0,0,43,1,0,1,0,0,1,1,0,0,1,0,1
46,328669,11,1,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
43,106900,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
