age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
43,240124,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
25,181814,7,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
32,190889,14,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
26,272618,13,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
45,132847,13,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
43,35034,13,1,0,0,21,1,0,1,0,1,0,1,0,0,1,0,1
62,142769,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,335704,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,194636,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
24,209034,12,0,0,0,20,0,1,1,0,0,1,0,1,0,1,0,1
34,113183,14,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
47,287480,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,147215,11,0,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
35,226789,10,1,0,0,58,0,1,1,0,1,0,1,0,0,1,0,1
50,54261,9,1,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
40,60949,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
61,313852,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
31,57781,9,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
47,103757,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,124685,10,1,0,0,55,0,1,1,0,1,0,1,0,1,0,0,1
57,180636,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,328013,14,1,0,0,65,0,1,0,1,1,0,0,1,1,0,0,1
51,169719,10,1,0,0,38,0,1,1,0,1,0,1,0,0,1,0,1
58,158357,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
44,240628,12,0,2354,0,40,1,0,0,1,1,0,0,1,0,1,0,1
56,66356,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
60,178792,9,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
47,134671,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
53,81794,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
57,257200,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,104727,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
37,177895,10,0,5013,0,40,0,1,1,0,0,1,0,1,0,1,0,1
30,151967,10,1,0,0,58,0,1,1,0,0,1,1,0,0,1,0,1
37,247750,11,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
33,205249,14,1,0,0,55,0,1,0,1,1,0,0,1,1,0,0,1
45,49595,10,1,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
36,170842,14,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
65,99359,15,1,1086,0,60,1,0,0,1,1,0,0,1,0,1,0,1
34,158688,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
45,154174,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
33,101562,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
37,160920,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
32,199227,13,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
45,184581,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,32528,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,29762,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
43,405601,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
35,186886,9,0,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
55,67450,16,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
39,126894,16,0,0,0,30,1,0,0,1,1,0,0,1,1,0,0,1
40,271665,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
51,153908,14,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
41,73199,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
42,116493,13,1,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
67,105252,10,1,7978,0,35,0,1,0,1,1,0,0,1,0,1,0,1
37,160916,4,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
44,56651,13,1,0,0,52,1,0,1,0,1,0,1,0,0,1,0,1
30,194740,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
57,158077,13,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
46,180505,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
52,72743,9,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
36,233955,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
58,238438,10,1,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
44,230684,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
39,235379,12,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
39,168355,9,1,0,0,70,1,0,1,0,1,0,1,0,0,1,0,1
50,95949,13,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
39,327164,14,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
60,202473,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,66304,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
39,372130,14,1,5013,0,56,1,0,1,0,1,0,1,0,1,0,0,1
48,227714,13,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
28,136643,14,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
49,242987,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
38,258339,11,1,0,0,70,0,1,1,0,0,1,1,0,0,1,1,0
40,101593,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
42,319016,9,1,2885,0,45,0,1,1,0,0,1,1,0,0,1,0,1
58,272902,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
56,104842,13,0,0,0,50,0,1,0,1,1,0,0,1,1,0,1,0
52,259583,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
57,202765,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
41,240124,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
42,174112,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
46,31267,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
43,184099,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,27802,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,201495,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,33300,9,1,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
31,337505,15,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
47,386136,9,1,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
42,268183,13,1,0,1485,60,0,1,1,0,1,0,1,0,0,1,0,1
43,243380,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,218653,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,311696,7,0,0,0,30,0,1,1,0,0,1,0,1,1,0,0,1
46,202606,9,0,0,0,30,0,1,0,1,0,1,0,1,1,0,1,0
53,182907,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,351810,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,1,0
49,181717,11,0,0,0,36,0,1,0,1,1,0,0,1,0,1,0,1
18,184016,9,0,3103,0,40,0,1,1,0,0,1,0,1,0,1,0,1
39,706180,13,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
23,113301,7,0,0,0,35,0,1,0,1,1,0,0,1,0,1,0,1
45,189564,14,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
52,289804,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
59,91384,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,198774,13,0,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
60,188236,6,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
47,51579,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
60,141580,14,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,93557,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,54229,12,0,0,0,37,0,1,1,0,1,0,0,1,0,1,0,1
32,199963,7,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
36,265881,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
44,45093,9,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
46,207807,6,0,0,0,30,0,1,1,0,1,0,0,1,1,0,0,1
39,236391,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
55,82098,9,1,0,0,55,0,1,1,0,1,0,1,0,1,0,0,1
67,423561,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
45,191098,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
43,99185,9,0,0,0,58,0,1,0,1,1,0,0,1,0,1,0,1
53,261839,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,340148,10,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
37,115289,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,98061,11,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
48,187715,9,1,0,0,46,0,1,1,0,0,1,1,0,0,1,0,1
41,196001,9,0,0,0,20,1,0,1,0,0,1,0,1,0,1,0,1
51,194995,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
32,157747,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,107584,14,1,3908,0,50,0,1,1,0,1,0,1,0,0,1,0,1
39,143445,9,0,0,0,40,0,1,1,0,0,1,0,1,1,0,0,1
40,231832,14,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
46,175925,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,161944,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,165867,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,396116,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,40024,10,1,0,0,66,1,0,1,0,0,1,1,0,0,1,0,1
41,51111,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
56,134286,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
38,168826,10,1,0,0,35,1,0,1,0,0,1,1,0,0,1,0,1
48,265192,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
56,266091,13,0,2907,0,52,0,1,0,1,1,0,0,1,0,1,1,0
37,186191,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,181265,11,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
33,119829,9,0,0,0,60,1,0,1,0,1,0,0,1,0,1,0,1
65,42488,15,1,2653,0,8,1,0,1,0,1,0,1,0,0,1,0,1
45,120724,14,1,4386,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,31714,10,0,4865,0,40,0,1,0,1,1,0,0,1,0,1,0,1
60,122314,9,1,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
50,173754,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,290922,9,0,0,0,27,0,1,0,1,1,0,0,1,0,1,0,1
53,470368,12,0,0,0,48,0,1,0,1,1,0,0,1,0,1,0,1
63,170529,13,0,0,0,45,0,1,1,0,0,1,0,1,1,0,0,1
60,113658,10,0,0,0,35,1,0,1,0,1,0,0,1,0,1,0,1
56,174744,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
69,119907,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
43,151504,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,319422,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,1,0
38,177273,9,0,0,0,35,1,0,1,0,0,1,0,1,0,1,0,1
35,217274,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
77,213136,16,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
29,62345,9,0,0,0,40,0,1,1,0,0,1,0,1,1,0,0,1
43,50356,10,1,0,1485,50,0,1,1,0,0,1,1,0,0,1,0,1
43,342567,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
46,107231,10,1,0,1740,40,1,0,1,0,1,0,1,0,0,1,0,1
48,191389,10,0,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
53,385183,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
47,34845,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
36,166697,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
38,187983,15,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
45,40666,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
30,34574,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,226311,13,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
34,377850,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
38,142022,9,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
47,243631,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
40,193385,15,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
47,169180,14,0,0,0,35,0,1,0,1,1,0,0,1,0,1,0,1
28,285897,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,24342,10,1,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
51,176969,9,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
60,127712,11,0,0,0,45,0,1,0,1,1,0,0,1,0,1,1,0
34,353881,9,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
49,248895,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
44,220563,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,131167,14,0,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
24,200967,9,0,0,0,36,0,1,1,0,0,1,0,1,0,1,0,1
28,51461,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
53,96062,10,1,0,1740,40,0,1,1,0,1,0,1,0,0,1,0,1
27,194773,14,0,0,0,50,1,0,0,1,1,0,0,1,0,1,1,0
56,83196,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
52,131662,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
36,116608,9,0,4865,0,40,0,1,0,1,1,0,0,1,0,1,0,1
51,115025,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,220786,10,0,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
32,143162,6,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
61,101500,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,361742,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
52,152795,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,219705,13,1,5013,0,55,1,0,1,0,1,0,1,0,0,1,0,1
44,198452,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,30056,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
33,117186,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
35,226379,9,0,0,0,25,0,1,1,0,0,1,0,1,0,1,0,1
39,231180,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
56,435022,10,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
40,205987,15,0,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
45,90992,9,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
44,172364,2,0,3908,0,60,0,1,1,0,0,1,0,1,0,1,0,1
36,218490,11,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,309620,14,1,0,0,6,0,1,1,0,1,0,1,0,1,0,1,0
44,53956,10,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
31,150630,9,0,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
43,152569,11,0,0,2339,36,0,1,0,1,0,1,0,1,0,1,0,1
32,302845,9,0,0,0,48,0,1,1,0,1,0,0,1,0,1,0,1
50,281504,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,141875,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,97449,10,1,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
43,111949,9,0,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
48,171095,12,0,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
43,89636,13,0,0,0,60,1,0,1,0,0,1,0,1,1,0,1,0
41,196001,9,0,0,0,20,0,1,1,0,0,1,0,1,0,1,0,1
37,231180,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,23776,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,145409,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
24,119704,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
69,165814,10,1,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
53,549341,13,1,0,0,35,1,0,1,0,1,0,1,0,1,0,0,1
35,144322,12,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
43,424094,16,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
46,142222,10,0,1151,0,60,1,0,0,1,1,0,0,1,0,1,0,1
40,194924,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
72,117030,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,144154,13,0,0,0,80,1,0,0,1,1,0,0,1,0,1,0,1
42,90693,13,1,0,0,70,1,0,1,0,1,0,1,0,0,1,0,1
42,154374,13,1,0,0,58,0,1,1,0,0,1,1,0,0,1,0,1
41,120277,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,1,0
40,228659,12,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
33,206609,9,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
46,228620,7,0,0,0,40,0,1,0,1,0,1,0,1,1,0,0,1
28,192010,13,0,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
50,221495,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,254202,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
68,535762,10,1,0,1844,10,0,1,1,0,1,0,1,0,0,1,0,1
47,27624,11,0,0,0,55,0,1,0,1,0,1,0,1,0,1,0,1
61,232719,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,103966,14,0,0,0,41,1,0,0,1,1,0,0,1,0,1,0,1
31,238002,13,1,0,0,55,0,1,1,0,0,1,1,0,0,1,1,0
17,181337,6,0,0,0,20,0,1,0,1,1,0,0,1,1,0,0,1
35,31023,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,153205,13,1,0,0,45,0,1,1,0,1,0,1,0,1,0,1,0
23,211601,10,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
37,282461,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
43,45156,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
38,168407,10,0,5721,0,44,0,1,0,1,1,0,0,1,0,1,0,1
34,271933,13,0,0,1741,45,0,1,0,1,1,0,0,1,0,1,0,1
38,182570,10,1,0,0,38,0,1,1,0,1,0,1,0,0,1,0,1
28,164170,11,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
55,26683,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
47,60087,10,0,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
55,101480,9,0,0,0,33,0,1,1,0,0,1,0,1,0,1,0,1
49,175622,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
58,121912,11,1,0,0,42,1,0,1,0,0,1,1,0,0,1,0,1
43,25005,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
48,185079,9,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
23,222925,9,0,2105,0,40,0,1,1,0,1,0,0,1,0,1,0,1
52,200419,12,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
59,31137,9,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
54,102828,9,1,0,0,49,0,1,1,0,0,1,1,0,0,1,0,1
48,76482,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
55,103948,11,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
34,473133,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
41,112797,14,0,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
38,297767,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
53,394474,12,0,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
45,247053,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,102585,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
39,163237,10,1,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
54,96062,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
64,211222,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
36,28996,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
21,96844,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
52,146565,12,0,4865,0,30,1,0,0,1,0,1,0,1,0,1,0,1
40,30412,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
40,174112,9,0,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
48,178313,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
51,107096,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
33,111746,12,1,0,0,45,0,1,1,0,0,1,1,0,0,1,1,0
64,271094,13,0,0,0,20,0,1,0,1,1,0,0,1,0,1,0,1
47,31339,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
46,142210,9,0,0,0,25,1,0,1,0,1,0,0,1,0,1,0,1
28,129460,6,0,0,2238,35,0,1,0,1,1,0,0,1,0,1,0,1
34,42596,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
52,135607,10,0,0,0,40,0,1,0,1,0,1,0,1,1,0,0,1
27,284250,10,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
48,180532,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,183580,13,1,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
52,169549,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
53,155963,13,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
58,181974,16,0,0,0,99,1,0,0,1,1,0,0,1,0,1,0,1
45,131826,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,290660,12,1,0,0,30,0,1,1,0,1,0,1,0,0,1,0,1
35,233533,13,1,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
60,165792,14,0,0,0,8,1,0,1,0,1,0,0,1,0,1,0,1
34,193132,9,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
41,306405,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
79,124744,10,1,0,0,20,0,1,1,0,1,0,0,1,0,1,0,1
33,79580,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
28,141350,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
43,398959,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,176069,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
56,155657,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
41,253189,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,209739,9,1,0,0,46,0,1,1,0,0,1,1,0,0,1,0,1
43,200835,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,82823,9,0,5013,0,30,0,1,1,0,1,0,0,1,0,1,0,1
58,126104,14,0,0,1980,45,0,1,0,1,1,0,0,1,0,1,0,1
28,283227,10,1,0,0,65,1,0,1,0,1,0,1,0,0,1,0,1
49,334787,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,141029,14,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
52,172962,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,245372,10,1,3137,0,50,1,0,1,0,1,0,1,0,0,1,0,1
37,84306,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,220647,13,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
46,59287,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,105304,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,45604,13,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
42,185764,10,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
46,192835,10,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
29,127892,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
58,34878,13,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
50,146429,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,173422,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,178749,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
63,113324,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,168221,13,1,0,1740,70,1,0,1,0,1,0,1,0,0,1,0,1
49,34021,13,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
55,136819,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,243485,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
32,261056,13,0,2174,0,60,1,0,0,1,1,0,0,1,1,0,0,1
34,173201,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,1,0
35,114765,13,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
34,105493,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
59,333270,14,0,0,0,35,0,1,1,0,0,1,0,1,1,0,1,0
37,192251,6,0,2635,0,40,1,0,1,0,0,1,0,1,0,1,0,1
64,46087,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
51,548361,13,1,0,0,26,1,0,1,0,1,0,1,0,0,1,0,1
45,170915,9,0,4865,0,40,1,0,0,1,0,1,0,1,0,1,0,1
30,100734,13,0,0,0,38,0,1,1,0,1,0,0,1,0,1,0,1
37,134088,12,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
61,349434,13,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
30,131776,14,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
57,255109,9,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
56,357939,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,36376,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
64,316246,13,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
