age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
70,50468,9,0,3175,15,0,1,0,1,0,1,0,1,0,1,0,1
46,123598,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,194055,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
52,30008,14,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
44,118484,15,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
50,108446,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
26,195067,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,192976,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
37,160920,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,354230,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
37,186191,9,0,0,46,0,1,1,0,1,0,1,0,0,1,0,1
49,193366,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,237731,11,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,248619,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
48,383384,9,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
34,107624,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
32,148138,13,0,2002,40,1,0,1,0,1,0,1,0,1,0,1,0
63,528618,6,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
52,220984,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
27,411950,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
64,232787,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,305597,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,175515,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,118652,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,170108,14,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,140583,14,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
34,123429,10,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
29,404998,11,0,0,90,1,0,1,0,0,1,1,0,0,1,0,1
41,230961,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,193855,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
34,113530,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,152621,13,0,0,99,1,0,1,0,0,1,1,0,0,1,0,1
53,549341,13,0,0,35,1,0,1,0,1,0,1,0,1,0,0,1
65,220788,14,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
52,266138,11,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
42,169995,10,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
42,27085,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
61,187135,10,0,0,56,0,1,1,0,1,0,1,0,0,1,0,1
45,206459,14,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
41,144032,9,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
45,28119,13,0,0,65,1,0,0,1,1,0,0,1,0,1,0,1
47,112791,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,112554,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
57,73051,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,185177,13,0,0,43,0,1,1,0,1,0,1,0,0,1,0,1
39,278403,9,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
40,130760,9,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
43,174395,14,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
49,201498,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,190539,13,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
42,155190,13,2580,0,8,0,1,1,0,1,0,1,0,1,0,0,1
61,113544,13,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
35,228493,2,4386,0,65,1,0,1,0,1,0,1,0,0,1,1,0
50,177487,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,188999,9,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
29,263005,14,0,0,45,0,1,1,0,1,0,1,0,0,1,1,0
60,31577,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,88879,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,175339,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
44,269733,13,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
73,191394,15,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
26,67240,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,185041,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,186934,10,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
44,178385,14,0,0,48,0,1,1,0,1,0,1,0,1,0,1,0
41,168098,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
53,98829,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
61,226297,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,101977,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
57,513440,14,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
45,123088,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
43,33331,13,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
35,282951,13,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
51,421132,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
52,145879,10,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
28,30070,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
47,120131,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
54,121761,9,0,0,50,1,0,1,0,1,0,1,0,1,0,0,1
58,185459,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,90693,13,0,0,70,1,0,1,0,1,0,1,0,0,1,0,1
43,150533,12,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
58,94345,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,91189,13,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
36,26698,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
46,29437,12,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
49,459556,11,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
34,251421,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,89028,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
53,214691,13,0,0,80,0,1,1,0,1,0,1,0,0,1,0,1
44,164043,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,120163,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,335400,10,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
62,162678,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,160614,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
57,82676,9,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
36,209609,13,0,0,38,0,1,1,0,1,0,1,0,0,1,0,1
38,260997,10,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
42,153489,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
59,164970,9,0,0,60,0,1,1,0,1,0,1,0,1,0,0,1
28,346406,9,0,1672,50,0,1,1,0,1,0,1,0,0,1,0,1
47,120939,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
55,205759,16,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
35,117555,12,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
43,310969,15,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
33,156464,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
25,104097,13,2829,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,128065,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
47,168195,9,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
32,265190,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,111129,10,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
28,381789,13,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
43,174051,13,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
57,148509,13,0,0,35,1,0,1,0,1,0,1,0,1,0,1,0
26,121559,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,142020,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
68,351402,16,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
46,35969,13,0,0,51,0,1,1,0,1,0,1,0,0,1,0,1
44,181762,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
36,218490,11,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
42,172307,10,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
52,279337,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
29,194940,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,56651,13,0,0,52,1,0,1,0,1,0,1,0,0,1,0,1
49,113513,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
33,173495,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
36,414056,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
33,249409,14,0,0,35,0,1,1,0,1,0,1,0,1,0,0,1
42,213464,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,169133,9,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
33,37274,13,0,0,65,0,1,1,0,1,0,1,0,0,1,0,1
29,204516,13,0,0,52,0,1,0,1,1,0,0,1,0,1,0,1
46,235646,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,41161,9,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
36,116358,14,0,0,45,0,1,1,0,1,0,1,0,1,0,1,0
71,100063,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
38,63509,11,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
57,165881,15,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
35,112271,14,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,145160,10,0,0,43,0,1,1,0,1,0,1,0,0,1,0,1
34,227540,13,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
48,67725,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
30,200892,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
57,177271,16,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
33,175502,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
55,95149,10,0,0,99,1,0,1,0,0,1,1,0,0,1,0,1
41,135823,11,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,176063,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
31,400535,9,0,0,72,1,0,1,0,0,1,1,0,0,1,0,1
48,38950,9,0,0,89,0,1,1,0,0,1,1,0,0,1,0,1
32,253890,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,181721,13,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
23,195508,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
41,185267,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
54,138852,10,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
54,311020,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
36,220511,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
67,40021,16,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,32732,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,102268,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
50,221791,12,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
57,20953,14,0,2129,70,1,0,1,0,0,1,1,0,0,1,0,1
42,113147,12,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
46,164733,14,0,0,41,0,1,1,0,1,0,1,0,0,1,0,1
56,245215,16,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
40,171424,14,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
40,32627,14,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
50,30447,11,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
58,225394,9,0,1902,40,0,1,1,0,0,1,1,0,0,1,0,1
46,281647,13,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
56,137078,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,187203,12,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
42,138162,13,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
55,197399,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
44,162506,14,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
54,96062,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,154950,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,269186,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
61,177189,13,0,0,42,1,0,1,0,1,0,1,0,0,1,0,1
49,31267,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
44,121352,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
42,50356,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,279337,10,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
33,186993,13,0,0,51,0,1,1,0,1,0,1,0,0,1,0,1
53,149784,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
28,232653,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
29,205249,14,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
41,173981,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,306440,15,0,0,66,0,1,0,1,1,0,0,1,0,1,1,0
49,106207,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,128478,9,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
34,306982,13,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
43,240170,13,0,0,50,1,0,1,0,1,0,1,0,0,1,1,0
42,69333,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
47,196707,15,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
67,257557,4,10566,0,40,0,1,1,0,0,1,1,0,1,0,0,1
39,339029,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
28,251905,13,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
53,261207,9,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
42,377322,11,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
47,80282,13,3137,0,40,1,0,1,0,1,0,1,0,0,1,0,1
54,53833,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
49,218676,10,0,0,43,0,1,1,0,1,0,1,0,0,1,0,1
40,110009,6,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
66,212759,13,6767,0,20,0,1,1,0,0,1,1,0,0,1,0,1
71,110380,9,0,2467,52,0,1,1,0,0,1,1,0,0,1,0,1
57,201991,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,187720,9,0,0,41,0,1,1,0,0,1,1,0,0,1,0,1
40,69333,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,102771,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
40,243580,13,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
40,199513,14,0,1408,50,0,1,0,1,1,0,0,1,0,1,0,1
65,111916,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
60,123218,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
62,116289,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
49,294671,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,76417,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,152810,6,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
24,172987,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
54,91506,10,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
41,82161,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,200453,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,114537,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
45,154174,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
38,157473,11,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
41,242089,14,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
42,262425,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
61,101701,13,0,0,20,0,1,1,0,0,1,1,0,1,0,0,1
40,214242,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
47,117849,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,25806,16,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
49,201127,7,0,1902,70,0,1,1,0,0,1,1,0,0,1,0,1
44,167725,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,372559,10,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
39,91039,14,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
63,108097,10,10566,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,177989,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
61,227332,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
45,431245,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,171355,14,0,0,55,1,0,0,1,1,0,0,1,0,1,0,1
32,299635,11,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
41,171615,10,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
40,27766,14,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,191628,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,202496,13,0,0,37,0,1,1,0,0,1,1,0,0,1,0,1
37,225504,14,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
50,176867,16,3781,0,40,1,0,1,0,1,0,1,0,0,1,0,1
49,123088,10,0,0,46,1,0,1,0,1,0,1,0,0,1,0,1
37,207066,14,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
38,179481,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
41,260761,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
46,162034,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,152159,13,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
30,183620,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
33,173730,14,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,278322,13,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
53,185846,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
27,81648,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,34572,13,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
49,209146,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,307767,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
51,99064,14,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
38,187847,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
52,182907,9,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
47,109421,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
41,222434,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,174597,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,99146,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,120724,14,4386,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,276221,16,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,138069,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
43,152420,10,0,0,50,0,1,1,0,1,0,1,0,1,0,0,1
54,156800,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
57,114495,9,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
48,173938,9,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
39,223792,9,0,0,72,0,1,1,0,0,1,1,0,0,1,0,1
47,114754,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,32528,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
41,381510,10,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
32,227214,13,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
30,169020,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
54,177927,14,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
59,223215,10,0,0,42,1,0,1,0,0,1,1,0,0,1,0,1
58,110517,16,4064,0,40,1,0,1,0,1,0,1,0,1,0,1,0
42,161532,13,0,0,60,1,0,1,0,0,1,1,0,1,0,0,1
41,32185,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
44,138471,10,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
48,101299,12,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
43,52849,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
36,186212,12,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
48,225594,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
27,192384,15,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
64,387669,2,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
71,211707,10,0,0,4,0,1,1,0,0,1,1,0,0,1,0,1
41,202508,9,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
63,177063,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,152909,10,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
34,62327,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,132125,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,167777,9,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
43,188436,15,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
40,103513,14,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,222020,9,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
52,172962,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,69495,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,167375,13,0,0,52,0,1,0,1,1,0,0,1,0,1,0,1
34,260560,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
47,149366,13,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
33,226624,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
51,256466,13,0,0,50,0,1,1,0,1,0,1,0,1,0,1,0
54,109413,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
90,155981,13,10566,0,50,1,0,1,0,1,0,1,0,0,1,0,1
59,304779,13,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
58,37345,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,242987,13,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
43,147230,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
33,29144,11,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,320421,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
34,509364,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,83043,13,0,2179,45,1,0,1,0,0,1,1,0,0,1,0,1
42,190786,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,241153,14,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
34,473133,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
34,221396,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,403550,10,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
59,136413,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,200574,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,65382,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,237713,13,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
58,234328,13,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
41,222142,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,179594,9,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
44,178510,10,0,2258,60,1,0,0,1,0,1,0,1,0,1,0,1
34,93394,9,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
54,55139,13,0,0,43,1,0,1,0,0,1,1,0,0,1,0,1
39,194004,9,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
36,160728,9,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
46,93557,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,166606,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,34574,14,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
43,163985,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,224799,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,187748,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,786418,9,0,0,60,1,0,1,0,0,1,1,0,1,0,0,1
43,101563,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
36,241962,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
41,206066,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,168796,13,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
51,208003,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,54985,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,186565,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
62,165827,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,151504,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
59,41258,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
67,268781,13,0,1510,8,0,1,1,0,1,0,1,0,0,1,0,1
33,198660,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
43,398959,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,249935,16,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
54,171924,9,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
79,103684,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
40,118853,13,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
53,87158,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
54,197189,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,289991,14,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
38,497788,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
35,199753,10,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
39,327164,14,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
52,289804,13,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
34,35595,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,114059,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
27,410351,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
62,254890,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,30759,11,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
25,216583,13,0,0,43,0,1,1,0,1,0,1,0,0,1,0,1
38,589838,9,0,0,47,1,0,1,0,0,1,1,0,0,1,0,1
