age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
35,181705,9,1,3103,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,162758,10,1,0,0,56,1,0,1,0,0,1,1,0,0,1,0,1
34,230420,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
31,22201,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
44,172837,9,1,0,0,52,0,1,1,0,1,0,1,0,1,0,0,1
26,157028,14,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
56,157749,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
46,220269,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,138441,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
41,112283,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
40,96509,10,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
29,184723,10,0,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
35,462832,9,0,0,0,40,1,0,1,0,0,1,0,1,1,0,0,1
68,461484,10,1,0,1648,10,0,1,1,0,1,0,1,0,0,1,0,1
30,169496,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
43,209547,15,1,0,0,25,1,0,1,0,1,0,1,0,0,1,0,1
40,52849,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
45,297884,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
47,454989,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
30,36383,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
49,219021,10,1,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
40,187702,10,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
48,164984,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
55,401473,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
57,196126,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,124483,13,1,0,0,50,0,1,0,1,0,1,0,1,1,0,0,1
54,165001,9,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
29,490332,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
46,190115,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,132912,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
31,196791,15,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
52,176124,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,47444,10,1,0,0,74,0,1,1,0,0,1,1,0,0,1,0,1
31,369648,12,1,0,0,50,1,0,1,0,0,1,0,1,0,1,0,1
41,173682,11,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
50,34067,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
33,122220,10,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
68,255276,10,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
50,195322,16,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
33,149726,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,335997,9,1,4386,0,55,0,1,1,0,1,0,1,0,0,1,0,1
34,226296,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,143851,12,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
69,144056,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
34,226443,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,145574,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,90582,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
61,136262,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
44,188808,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,272476,12,0,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
51,388496,10,1,0,0,8,1,0,0,1,0,1,0,1,0,1,1,0
35,97554,12,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,284358,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
41,114967,11,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
36,143774,10,0,0,0,12,0,1,1,0,1,0,0,1,0,1,0,1
32,196342,16,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
54,71344,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
42,203554,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
34,101345,13,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
47,148995,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
28,394927,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,148581,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
66,201197,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
66,112376,4,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
40,141649,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,177305,11,0,0,0,35,1,0,1,0,0,1,0,1,1,0,0,1
48,104790,7,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
38,107302,10,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,287548,10,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
66,205724,10,1,0,0,24,0,1,1,0,0,1,1,0,0,1,0,1
34,408813,9,0,0,0,40,1,0,1,0,0,1,0,1,0,1,0,1
49,122177,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,360884,10,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
34,381153,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,288530,9,0,0,0,37,0,1,1,0,1,0,0,1,0,1,0,1
32,222900,13,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
61,160625,13,1,4386,0,15,0,1,1,0,1,0,1,0,0,1,0,1
42,233366,3,1,3103,0,40,0,1,1,0,0,1,1,0,1,0,1,0
32,295117,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
35,107302,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,97723,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,106838,10,1,4386,0,45,0,1,1,0,0,1,1,0,0,1,0,1
35,112271,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
56,68658,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,86551,13,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
46,138626,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
52,104501,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
37,329026,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
34,122616,10,1,0,0,84,0,1,1,0,0,1,1,0,0,1,0,1
25,189656,13,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
52,89951,8,0,0,0,40,1,0,1,0,0,1,0,1,1,0,0,1
41,304605,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
47,182655,11,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
60,112821,10,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
51,175339,13,1,0,0,47,0,1,1,0,0,1,1,0,0,1,0,1
31,574005,13,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
50,425804,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
41,80666,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
36,33983,11,1,0,0,42,0,1,0,1,1,0,0,1,0,1,0,1
60,145995,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
27,212232,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
24,235071,7,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
26,167761,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
34,253616,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
45,204196,13,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
30,326104,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
24,237341,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
33,82623,9,1,4386,0,48,0,1,1,0,0,1,1,0,0,1,0,1
47,105495,10,0,0,0,50,0,1,1,0,1,0,0,1,0,1,0,1
51,257485,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,185556,9,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
38,229700,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
42,147206,11,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,191957,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
43,180096,11,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
36,157184,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
68,119938,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
27,36440,15,0,0,0,65,0,1,0,1,1,0,0,1,0,1,0,1
47,268022,9,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
38,31848,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,90969,11,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
51,163826,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,207064,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,414991,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,206206,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,116632,9,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
51,85815,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
76,172637,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
26,250038,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,69333,11,1,4386,0,80,1,0,1,0,0,1,1,0,0,1,0,1
52,89534,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,95680,10,1,0,0,18,1,0,1,0,0,1,1,0,0,1,0,1
50,198681,10,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
46,27847,9,1,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
25,404616,14,1,0,0,99,0,1,1,0,0,1,0,1,0,1,0,1
33,374905,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
51,163052,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,72338,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
34,216645,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,305379,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
22,185582,10,1,0,0,25,0,1,0,1,0,1,0,1,0,1,0,1
48,195949,10,1,0,0,42,1,0,1,0,0,1,1,0,0,1,0,1
26,167350,10,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
81,177408,9,1,0,2377,26,0,1,1,0,1,0,1,0,0,1,0,1
59,140957,11,1,0,0,35,1,0,0,1,1,0,0,1,0,1,0,1
47,100818,9,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
49,236586,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,37210,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
47,105449,13,1,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
46,261059,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
71,133821,9,0,0,0,20,1,0,1,0,1,0,0,1,0,1,0,1
37,186035,10,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
66,76212,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
63,96299,9,1,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
42,82161,9,1,0,0,72,1,0,1,0,0,1,1,0,0,1,0,1
43,180985,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
37,308691,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
60,227332,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
27,178778,13,1,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
31,206609,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
44,182402,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,98524,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
31,124827,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,210438,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
37,280966,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
49,186982,10,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
55,172666,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
62,224520,9,1,0,0,90,1,0,1,0,0,1,1,0,0,1,0,1
36,334291,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,236861,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,149640,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,1,0
40,187376,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
61,244856,13,1,4386,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,185291,7,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
38,312232,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
42,236021,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,182211,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
46,216414,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,91103,9,1,0,0,51,1,0,1,0,0,1,1,0,0,1,0,1
39,192251,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
56,212864,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,224559,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
36,177154,11,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
59,272087,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
26,242464,9,1,3103,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,144169,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
27,190653,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,102869,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,233511,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,188096,13,0,0,0,72,0,1,0,1,1,0,0,1,0,1,0,1
45,271901,9,1,0,0,32,1,0,1,0,0,1,1,0,0,1,0,1
66,174276,10,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
59,268840,10,0,0,0,16,0,1,1,0,1,0,0,1,0,1,0,1
57,175942,10,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
48,97470,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,116960,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,277788,7,1,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
30,213722,10,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
60,181196,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,198692,10,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
35,176101,9,1,0,0,80,1,0,1,0,0,1,1,0,0,1,0,1
38,108726,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,220269,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
41,185145,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,89172,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
48,183486,11,0,0,0,56,1,0,0,1,1,0,0,1,0,1,0,1
46,268022,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,282753,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,147989,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
43,43945,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,109600,14,0,4787,0,44,1,0,0,1,1,0,0,1,0,1,0,1
32,387270,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
44,304175,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
63,186809,13,1,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
46,234690,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
31,184307,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,1,0
47,154174,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
37,187046,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,183898,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,133935,9,1,0,0,41,0,1,1,0,0,1,1,0,0,1,1,0
27,276776,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,682947,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
39,176900,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
59,107833,6,1,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
59,131916,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,1,0
59,190541,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,133963,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
31,210164,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,377283,13,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
54,138852,10,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
31,154227,9,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
40,137142,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,85604,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
32,240979,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
31,114691,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,176716,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
28,263600,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,151029,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,156464,13,1,0,0,85,0,1,0,1,1,0,0,1,0,1,1,0
47,331650,9,0,0,0,8,0,1,1,0,0,1,0,1,0,1,0,1
30,460408,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,54318,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,238567,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
54,85423,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,152711,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
49,175958,10,1,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
39,186183,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,249332,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,352882,9,0,0,0,70,1,0,0,1,1,0,0,1,1,0,1,0
60,39352,4,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
74,54732,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
55,334308,9,0,0,0,30,0,1,1,0,1,0,0,1,0,1,0,1
36,136629,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,226081,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,159937,9,1,0,0,30,1,0,1,0,1,0,1,0,1,0,0,1
40,133456,9,0,0,0,24,0,1,1,0,0,1,0,1,0,1,0,1
47,303637,9,1,0,0,49,0,1,1,0,1,0,1,0,0,1,0,1
37,48093,13,1,0,0,90,0,1,0,1,0,1,0,1,0,1,0,1
32,199539,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,30269,13,0,0,0,44,1,0,0,1,1,0,0,1,0,1,0,1
41,171351,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
32,90705,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
43,293176,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,187625,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
63,22228,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,105586,11,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
21,548303,9,1,0,0,40,0,1,1,0,1,0,0,1,0,1,1,0
27,228472,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
48,105808,5,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
32,113364,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
31,203488,10,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
59,153484,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,133060,12,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,147236,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,127651,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
52,254230,5,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
59,31840,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
27,23740,9,1,0,0,38,1,0,0,1,0,1,0,1,1,0,0,1
38,247111,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,245056,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
64,178556,6,1,0,0,56,0,1,1,0,1,0,1,0,0,1,0,1
35,240389,10,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
58,196502,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
52,326156,10,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
58,118303,9,0,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
29,197932,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,1,0
37,175360,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
58,158864,9,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
45,133969,9,1,0,0,50,1,0,1,0,0,1,1,0,1,0,1,0
62,119986,13,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
34,345705,9,1,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
38,215419,9,0,0,0,36,0,1,1,0,1,0,0,1,0,1,0,1
49,151584,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,150057,14,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
29,79387,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
57,190488,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,348592,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
48,215389,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
33,196266,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
69,135891,13,1,0,0,7,0,1,1,0,1,0,1,0,0,1,0,1
51,205100,10,0,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
42,93770,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
67,76860,9,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
43,72338,14,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
38,109594,13,0,0,0,70,0,1,0,1,0,1,0,1,0,1,0,1
24,186213,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
47,125892,10,1,0,0,75,0,1,1,0,0,1,1,0,0,1,0,1
41,197372,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
27,115438,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
75,126225,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
29,461929,10,1,3103,0,40,1,0,1,0,1,0,1,0,0,1,0,1
62,81534,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
32,509350,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
38,326701,12,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
47,308241,13,0,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
33,205152,11,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
41,191451,14,0,0,0,60,0,1,0,1,1,0,0,1,1,0,0,1
52,113522,9,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
34,108837,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
71,287372,16,1,0,0,10,0,1,1,0,1,0,1,0,0,1,0,1
31,381153,6,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,224215,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,95432,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,186145,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
62,171315,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
37,170174,9,1,0,0,46,0,1,1,0,1,0,1,0,0,1,0,1
58,188982,9,1,0,0,20,0,1,1,0,0,1,1,0,1,0,0,1
35,33943,10,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
32,264554,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,383493,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
35,165007,11,1,4386,0,42,0,1,1,0,0,1,1,0,0,1,0,1
66,102686,14,1,0,0,20,1,0,1,0,1,0,1,0,0,1,0,1
45,232997,10,1,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
35,192626,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
40,151504,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
34,101345,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
44,376072,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
41,288568,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,204527,14,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
66,274451,5,1,0,0,25,1,0,1,0,0,1,1,0,0,1,0,1
49,106554,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
32,152940,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
75,81534,9,1,0,0,35,1,0,0,1,0,1,0,1,1,0,0,1
41,263339,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,226871,13,1,0,0,50,1,0,0,1,0,1,0,1,1,0,0,1
33,176992,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,154537,10,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
52,165050,9,1,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
59,221417,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
64,188659,14,1,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
29,383745,10,1,0,1485,40,1,0,1,0,0,1,1,0,0,1,0,1
44,180599,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
68,165017,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
30,243190,15,1,0,0,20,0,1,1,0,1,0,1,0,1,0,1,0
55,125659,9,0,0,0,6,0,1,1,0,0,1,0,1,0,1,0,1
