age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
52,98642,9,0,0,50,1,0,1,0,0,1,1,0,0,1,1,0
60,152711,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
30,97723,9,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
65,36209,6,0,0,22,0,1,1,0,0,1,1,0,0,1,0,1
49,182541,6,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
35,79586,14,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
51,163826,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,98524,13,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
42,122215,9,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
33,108438,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
52,168539,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,111985,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
30,213722,10,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
37,38948,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
36,193815,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
49,543922,9,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
76,172637,10,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
38,119177,9,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
43,176452,5,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
38,236391,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
56,51916,9,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
60,106118,9,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
47,165484,10,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
38,86551,13,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
33,139057,9,0,0,84,1,0,1,0,1,0,1,0,1,0,1,0
37,257295,10,0,0,75,1,0,1,0,1,0,1,0,1,0,1,0
24,194829,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
55,124137,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,133669,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,106159,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,219266,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
49,164799,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,45156,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,114674,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
54,409173,9,0,0,50,0,1,1,0,0,1,1,0,1,0,1,0
57,206206,7,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,145441,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,217654,10,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
34,179877,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,186035,10,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
48,83545,10,0,0,65,0,1,1,0,1,0,1,0,0,1,0,1
55,185436,10,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
47,96798,9,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
51,163052,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,198681,10,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
56,174864,13,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
31,226696,9,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
33,392812,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
45,54098,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
41,163847,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
29,161097,9,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
37,319831,9,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
27,153805,10,0,0,50,1,0,1,0,0,1,0,1,1,0,1,0
42,193494,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,340899,16,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
47,182655,11,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
50,209320,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,218490,13,0,0,45,0,1,1,0,1,0,1,0,0,1,1,0
39,215981,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,175109,9,0,1485,40,0,1,1,0,1,0,1,0,0,1,0,1
37,635913,13,0,0,60,0,1,0,1,1,0,0,1,1,0,0,1
50,78923,9,0,1485,40,1,0,1,0,0,1,1,0,0,1,0,1
41,112283,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
47,191858,12,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
58,169982,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
25,154941,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,105614,9,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
31,134615,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
37,80324,9,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
37,280464,10,0,0,80,0,1,1,0,1,0,1,0,1,0,0,1
43,132130,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,255503,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
59,272087,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,40641,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
53,147629,12,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
33,315143,9,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
26,167350,10,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
61,205711,9,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
43,162887,10,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
55,322691,14,3103,0,55,1,0,1,0,0,1,1,0,0,1,0,1
47,159869,9,0,0,56,1,0,1,0,0,1,1,0,0,1,0,1
31,177675,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,339954,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,81030,16,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
35,30381,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
48,136878,9,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
35,77792,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
47,150768,13,0,1564,51,0,1,0,1,0,1,0,1,0,1,0,1
36,35945,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
40,187294,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
51,77392,6,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
55,106740,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,176917,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,151029,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
39,83893,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,181661,12,0,0,56,0,1,1,0,0,1,1,0,0,1,0,1
59,375049,9,0,0,41,1,0,1,0,1,0,1,0,0,1,0,1
53,164198,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
49,214169,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,29874,13,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
51,127149,7,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
37,125933,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,119177,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,228500,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,185291,7,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
41,214838,14,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
72,144461,12,0,0,16,0,1,1,0,1,0,1,0,0,1,0,1
24,236427,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
62,155913,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
66,140456,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
43,63503,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
26,167761,13,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
51,128143,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,229124,9,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
33,149726,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,79586,13,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
31,173279,13,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
32,152940,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,94869,14,4787,0,40,1,0,0,1,1,0,0,1,1,0,0,1
36,404661,10,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
50,322840,11,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
37,238311,9,0,0,36,0,1,1,0,1,0,1,0,1,0,0,1
36,298624,10,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
34,213226,13,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
60,69887,10,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
28,156257,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
37,321943,15,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
28,149624,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,156464,13,0,0,85,0,1,0,1,1,0,0,1,0,1,1,0
25,197871,10,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
43,214242,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
32,174201,9,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
49,236586,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,120781,13,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
52,252903,9,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
30,266463,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
46,187510,6,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
65,155261,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,187376,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,207201,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
66,260111,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
64,285742,6,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
38,171150,12,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,359808,9,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
53,290688,9,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
62,134768,8,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,229737,13,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
47,57534,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,223660,9,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
56,38573,12,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
32,419691,8,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
74,167537,10,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
47,105449,13,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
68,76371,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
62,34916,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,377018,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
44,193494,10,0,0,72,0,1,1,0,0,1,1,0,0,1,0,1
39,306678,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
64,180401,6,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,121718,13,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
45,78507,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,240255,11,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
38,364782,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,207335,13,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
33,294434,11,0,0,76,1,0,1,0,0,1,1,0,0,1,0,1
37,271767,14,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
47,76034,10,0,0,57,0,1,1,0,0,1,1,0,0,1,0,1
43,88787,10,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
38,185556,9,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
38,95432,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
63,95680,10,0,0,18,1,0,1,0,0,1,1,0,0,1,0,1
43,152629,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,70439,14,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
43,187322,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
48,203576,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,167380,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
27,160786,7,0,1902,40,0,1,1,0,0,1,1,0,0,1,0,1
31,75755,13,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
43,311534,10,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
50,156877,7,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
63,124015,14,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
25,203561,11,0,0,56,0,1,1,0,0,1,1,0,0,1,0,1
64,103643,9,0,0,15,1,0,1,0,0,1,1,0,0,1,0,1
57,190488,7,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,161153,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,201764,15,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
53,134854,11,0,0,40,1,0,1,0,1,0,1,0,0,1,1,0
45,28497,13,0,1485,70,1,0,1,0,0,1,1,0,0,1,0,1
34,148207,10,0,0,65,0,1,1,0,1,0,1,0,0,1,0,1
45,201080,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
43,177937,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
32,174789,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
38,192337,8,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,307973,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,162003,16,0,0,36,0,1,0,1,1,0,0,1,0,1,0,1
48,193775,13,0,0,38,0,1,0,1,1,0,0,1,0,1,0,1
30,509364,10,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
49,93557,9,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
53,185283,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
43,427382,14,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
33,45796,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,329266,9,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
53,239990,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
74,160009,12,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
47,105779,13,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
81,177408,9,0,2377,26,0,1,1,0,1,0,1,0,0,1,0,1
52,320877,9,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
48,107373,6,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,169112,14,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,414991,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,77404,10,0,0,44,1,0,1,0,0,1,1,0,0,1,0,1
51,237141,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
35,181705,9,3103,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,196348,9,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
57,204209,4,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,226081,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,145139,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,161599,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,326232,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
54,53833,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
61,147280,14,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
55,323639,10,0,0,74,0,1,1,0,0,1,1,0,0,1,0,1
71,179574,15,0,0,12,0,1,1,0,1,0,1,0,0,1,0,1
52,217663,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
53,249347,11,0,0,40,0,1,0,1,0,1,0,1,0,1,1,0
41,207578,12,0,0,50,0,1,1,0,1,0,1,0,1,0,1,0
49,102359,5,0,2231,40,1,0,0,1,0,1,0,1,0,1,0,1
54,141663,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,195418,13,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
48,355781,13,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
29,341672,9,0,1564,50,1,0,0,1,0,1,0,1,1,0,1,0
25,48029,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,320811,9,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
60,204486,13,0,0,8,1,0,1,0,0,1,1,0,0,1,0,1
26,293690,13,0,0,58,0,1,1,0,0,1,1,0,0,1,0,1
44,176063,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
66,147766,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,39257,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,249332,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,186819,12,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
24,43387,13,0,0,55,0,1,1,0,1,0,1,0,0,1,1,0
48,107231,13,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
37,151835,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,226696,11,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
59,144071,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
61,185640,9,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
64,168340,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
28,190836,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
30,159589,14,0,0,46,1,0,1,0,1,0,1,0,0,1,0,1
52,334273,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
53,127749,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
66,33155,9,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
63,96930,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
70,94692,13,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
67,101761,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,30916,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
29,220656,13,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
35,287701,12,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
60,27037,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
48,170142,14,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
31,119411,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,310889,11,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
63,247986,15,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
40,190910,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,105010,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
51,326005,9,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
39,183081,14,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
26,31558,13,0,0,90,0,1,1,0,1,0,1,0,0,1,0,1
58,119558,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
40,266324,10,0,1564,70,1,0,0,1,1,0,0,1,0,1,1,0
52,181677,6,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
71,163385,10,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
25,262664,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
45,182655,13,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
36,77820,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,90582,13,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
31,217460,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
45,182470,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,34377,8,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,180985,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
45,145290,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
37,347491,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
45,187715,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
57,254949,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
48,233511,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,200968,10,0,0,45,1,0,1,0,1,0,0,1,0,1,0,1
39,30673,5,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
39,195253,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,334346,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
35,107125,13,0,0,16,0,1,1,0,1,0,1,0,0,1,0,1
36,238802,9,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
63,101996,14,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
45,187510,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,201763,13,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
40,137142,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,197886,13,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
61,180418,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,118853,10,4386,0,99,1,0,1,0,0,1,1,0,0,1,0,1
28,142712,12,0,0,37,0,1,1,0,0,1,1,0,0,1,0,1
30,169496,14,0,0,15,0,1,1,0,0,1,1,0,0,1,0,1
33,135312,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
37,213841,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
42,127314,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
38,383239,6,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,212705,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,159888,13,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
39,453686,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
55,157639,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,175804,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,88973,10,0,0,84,1,0,1,0,1,0,1,0,0,1,0,1
60,231770,9,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
39,115289,12,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
61,111563,13,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
58,105592,4,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
44,45363,10,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
61,56248,2,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
44,244054,10,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
49,175958,10,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
53,151411,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,142757,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
57,121912,13,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
45,363253,10,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
38,244803,10,0,1485,60,1,0,1,0,0,1,1,0,0,1,1,0
54,85423,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,44257,13,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
44,230478,12,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
53,257728,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
30,190511,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,196554,9,0,0,46,1,0,1,0,0,1,1,0,0,1,0,1
48,121124,10,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
50,276241,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,191342,9,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
52,156953,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
62,81578,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,193260,13,0,0,50,0,1,0,1,1,0,0,1,1,0,1,0
40,92036,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,31069,11,4386,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,327766,10,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
39,150057,10,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
48,58683,10,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
64,188659,14,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
49,40690,13,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
35,90273,4,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
59,70720,13,0,0,55,0,1,0,1,0,1,0,1,0,1,0,1
48,212120,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,337629,8,0,0,60,0,1,1,0,0,1,1,0,1,0,0,1
66,196674,13,0,0,15,0,1,1,0,0,1,1,0,0,1,0,1
26,206307,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
21,186087,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
33,232356,7,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,172307,9,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
36,83893,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
57,256630,13,0,0,60,1,0,0,1,0,1,0,1,0,1,1,0
41,89172,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
60,121832,7,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
26,189502,13,0,0,80,1,0,1,0,0,1,1,0,0,1,0,1
46,99971,9,0,0,56,1,0,1,0,0,1,1,0,0,1,0,1
48,344415,13,0,0,37,0,1,0,1,1,0,0,1,0,1,0,1
29,302422,11,0,1564,56,1,0,0,1,0,1,0,1,0,1,0,1
50,187830,14,0,0,62,0,1,0,1,1,0,0,1,0,1,0,1
44,161819,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,303637,9,0,0,49,0,1,1,0,1,0,1,0,0,1,0,1
39,177140,9,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
49,86701,10,0,0,56,1,0,1,0,0,1,1,0,1,0,0,1
35,351772,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
47,101926,13,0,0,70,1,0,0,1,1,0,0,1,0,1,0,1
40,170214,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,33304,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,224258,4,0,0,40,0,1,0,1,0,1,0,1,0,1,1,0
44,255543,3,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
51,166934,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
67,126361,7,0,0,9,0,1,1,0,0,1,1,0,1,0,0,1
41,288568,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,193755,13,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
